lag_1,lag_2,lag_3,lag_4,rolling_mean_3,rolling_std_3,trend_index,scenario_drift,target_carbon_tco2
252.148,238.546,222.329,229.083,240.263,11.1261,13,0,230.095
230.095,252.148,238.546,222.329,238.992,11.627,14,0,234.732
234.732,230.095,252.148,238.546,235.872,6.42319,15,0,242.789
242.789,234.732,230.095,252.148,242.653,7.85371,16,0,250.438
250.438,242.789,234.732,230.095,238.397,14.7368,17,0,221.963
221.963,250.438,242.789,234.732,232.971,15.2967,18,0,226.513
226.513,221.963,250.438,242.789,226.782,4.95846,19,0,231.869
231.869,226.513,221.963,250.438,218.886,18.0475,20,0,198.278
198.278,231.869,226.513,221.963,209.344,19.5078,21,0,197.887
197.887,198.278,231.869,226.513,200.128,3.54895,22,0,204.22
204.22,197.887,198.278,231.869,202.492,4.0289,23,0,205.368
238.349,230.826,235.375,208.12,240.332,10.6377,4,0,251.822
251.822,238.349,230.826,235.375,248.249,8.68353,5,0,254.577
254.577,251.822,238.349,230.826,252.555,1.77297,6,0,251.266
251.266,254.577,251.822,238.349,246.415,11.3894,7,0,233.404
233.404,251.266,254.577,251.822,245.614,10.5843,8,0,252.173
252.173,233.404,251.266,254.577,243.074,9.39768,9,0,243.645
243.645,252.173,233.404,251.266,252.405,8.87862,10,0,261.397
261.397,243.645,252.173,233.404,254.611,9.58627,11,0,258.792
258.792,261.397,243.645,252.173,268.794,15.1232,12,0,286.191
286.191,258.792,261.397,243.645,277.863,16.5606,13,0,288.607
288.607,286.191,258.792,261.397,290.088,4.811,14,0,295.465
295.465,288.607,286.191,258.792,301.035,15.9593,15,0,319.033
319.033,295.465,288.607,286.191,311.268,13.6863,16,0,319.306
319.306,319.033,295.465,288.607,317.26,3.30993,17,0,313.441
313.441,319.306,319.033,295.465,320.639,7.94871,18,0,329.17
329.17,313.441,319.306,319.033,318.618,9.13881,19,0,313.243
313.243,329.17,313.441,319.306,320.14,8.1752,20,0,318.005
318.005,313.243,329.17,313.441,318.4,5.36461,21,0,323.951
323.951,318.005,313.243,329.17,322.131,3.58139,22,0,324.438
324.438,323.951,318.005,313.243,330.74,11.3398,23,0,343.831
380.102,399.059,384.609,344.17,383.026,14.7901,4,0,369.916
369.916,380.102,399.059,384.609,377.582,6.76829,5,0,382.729
382.729,369.916,380.102,399.059,378.022,7.05048,6,0,381.42
381.42,382.729,369.916,380.102,381.612,1.0349,7,0,380.687
380.687,381.42,382.729,369.916,378.403,4.60533,8,0,373.102
373.102,380.687,381.42,382.729,380.833,7.80594,9,0,388.712
388.712,373.102,380.687,381.42,384.921,10.4532,10,0,392.951
392.951,388.712,373.102,380.687,395.488,8.34011,11,0,404.802
404.802,392.951,388.712,373.102,409.451,19.2507,12,0,430.601
430.601,404.802,392.951,388.712,428.36,22.5216,13,0,449.678
449.678,430.601,404.802,392.951,440.618,9.57464,14,0,441.575
441.575,449.678,430.601,404.802,444.478,4.51369,15,0,442.18
442.18,441.575,449.678,430.601,443.188,2.28991,16,0,445.809
445.809,442.18,441.575,449.678,446.553,4.78849,17,0,451.67
451.67,445.809,442.18,441.575,442.96,10.4317,18,0,431.399
431.399,451.67,445.809,442.18,442.709,10.3374,19,0,445.056
445.056,431.399,451.67,445.809,438.958,6.94476,20,0,440.42
440.42,445.056,431.399,451.67,448.623,10.4531,21,0,460.393
460.393,440.42,445.056,431.399,449.903,10.0243,22,0,448.896
448.896,460.393,440.42,445.056,459.955,10.8463,23,0,470.576
222.523,224.936,204.122,206.058,225.317,3.00177,4,0,228.491
228.491,222.523,224.936,204.122,226.775,3.70437,5,0,229.31
229.31,228.491,222.523,224.936,223.754,8.92342,6,0,213.461
213.461,229.31,228.491,222.523,218.032,9.82554,7,0,211.324
211.324,213.461,229.31,228.491,217.208,8.40889,8,0,226.839
226.839,211.324,213.461,229.31,219.483,7.78864,9,0,220.287
220.287,226.839,211.324,213.461,218.581,9.22996,10,0,208.617
208.617,220.287,226.839,211.324,223.913,17.3938,11,0,242.833
242.833,208.617,220.287,226.839,233.064,21.3138,12,0,247.743
247.743,242.833,208.617,220.287,246.479,3.2068,13,0,248.862
248.862,247.743,242.833,208.617,249.354,1.90586,14,0,251.458
251.458,248.862,247.743,242.833,257.888,13.4487,15,0,273.345
273.345,251.458,248.862,247.743,265.248,12.0027,16,0,270.94
270.94,273.345,251.458,248.862,276.741,8.05572,17,0,285.939
285.939,270.94,273.345,251.458,274.754,9.8484,18,0,267.383
267.383,285.939,270.94,273.345,272.53,11.717,19,0,264.267
264.267,267.383,285.939,270.94,263.404,4.47301,20,0,258.563
258.563,264.267,267.383,285.939,263.583,4.71546,21,0,267.919
267.919,258.563,264.267,267.383,265.845,6.4977,22,0,271.052
271.052,267.919,258.563,264.267,274.152,8.23263,23,0,283.484
367.866,375.523,357.046,331.291,371.322,3.88235,4,0,370.579
370.579,367.866,375.523,357.046,370.853,3.13318,5,0,374.114
374.114,370.579,367.866,375.523,369.724,4.87359,6,0,364.48
364.48,374.114,370.579,367.866,369.167,4.82235,7,0,368.907
368.907,364.48,374.114,370.579,358.096,15.0549,8,0,340.901
340.901,368.907,364.48,374.114,354.85,14.0033,9,0,354.742
354.742,340.901,368.907,364.48,352.913,11.2103,10,0,363.097
363.097,354.742,340.901,368.907,360.483,4.97831,11,0,363.609
363.609,363.097,354.742,340.901,372.255,15.4211,12,0,390.06
390.06,363.609,363.097,354.742,386.571,21.4312,13,0,406.044
406.044,390.06,363.609,363.097,406.892,17.272,14,0,424.572
424.572,406.044,390.06,363.609,424.567,18.5209,15,0,443.085
443.085,424.572,406.044,390.06,434.106,9.26908,16,0,434.661
434.661,443.085,424.572,406.044,434.582,8.54291,17,0,426
426,434.661,443.085,424.572,429.766,4.43987,18,0,428.636
428.636,426,434.661,443.085,428.988,3.1792,19,0,432.329
432.329,428.636,426,434.661,424.906,9.83377,20,0,413.753
413.753,432.329,428.636,426,420.933,9.98021,21,0,416.716
416.716,413.753,432.329,428.636,422.313,12.3494,22,0,436.47
436.47,416.716,413.753,432.329,432.077,13.7032,23,0,443.045
57.0184,57.9209,58.9199,50.4846,61.9555,7.78278,4,0,70.9271
70.9271,57.0184,57.9209,58.9199,60.4432,9.25941,5,0,53.3841
53.3841,70.9271,57.0184,57.9209,53.3645,17.5724,6,0,35.7824
35.7824,53.3841,70.9271,57.0184,40.0422,11.8033,7,0,30.9601
30.9601,35.7824,53.3841,70.9271,32.7489,2.64111,8,0,31.5043
31.5043,30.9601,35.7824,53.3841,29.7504,2.58087,9,0,26.7869
26.7869,31.5043,30.9601,35.7824,31.0763,4.09231,10,0,34.9379
34.9379,26.7869,31.5043,30.9601,36.0984,9.94272,11,0,46.5705
46.5705,34.9379,26.7869,31.5043,52.3919,20.9794,12,0,75.6672
75.6672,46.5705,34.9379,26.7869,66.1668,16.9735,13,0,76.2627
76.2627,75.6672,46.5705,34.9379,79.7043,6.48364,14,0,87.1831
87.1831,76.2627,75.6672,46.5705,79.0824,7.12251,15,0,73.8015
73.8015,87.1831,76.2627,75.6672,76.9553,9.07178,16,0,69.8814
69.8814,73.8015,87.1831,76.2627,72.2845,2.10494,17,0,73.1707
73.1707,69.8814,73.8015,87.1831,66.9585,8.08041,18,0,57.8233
57.8233,73.1707,69.8814,73.8015,60.17,12.0007,19,0,49.516
49.516,57.8233,73.1707,69.8814,47.2382,11.8888,20,0,34.3753
34.3753,49.516,57.8233,73.1707,39.3026,8.84682,21,0,34.0167
34.0167,34.3753,49.516,57.8233,34.4422,0.462654,22,0,34.9347
34.9347,34.0167,34.3753,49.516,38.6286,7.2077,23,0,46.9345
290.683,281.9,260.299,258.887,289.312,6.83119,4,0,295.355
295.355,290.683,281.9,260.299,288.359,8.40165,5,0,279.04
279.04,295.355,290.683,281.9,279.357,15.8411,6,0,263.677
263.677,279.04,295.355,290.683,264.655,13.9225,7,0,251.247
251.247,263.677,279.04,295.355,255.781,6.86321,8,0,252.42
252.42,251.247,263.677,279.04,250.446,2.47306,9,0,247.672
247.672,252.42,251.247,263.677,248.055,4.18614,10,0,244.074
244.074,247.672,252.42,251.247,255.42,16.6338,11,0,274.514
274.514,244.074,247.672,252.42,266.373,19.5447,12,0,280.531
280.531,274.514,244.074,247.672,279.503,4.56212,13,0,283.463
283.463,280.531,274.514,244.074,278.977,5.43177,14,0,272.938
272.938,283.463,280.531,274.514,281.892,8.2802,15,0,289.273
289.273,272.938,283.463,280.531,303.67,39.9272,16,0,348.799
348.799,289.273,272.938,283.463,326.41,32.3878,17,0,341.159
341.159,348.799,289.273,272.938,343.105,5.01315,18,0,339.357
339.357,341.159,348.799,289.273,335.566,8.17564,19,0,326.183
326.183,339.357,341.159,348.799,328.832,9.48175,20,0,320.956
320.956,326.183,339.357,341.159,321.67,4.20247,21,0,317.87
317.87,320.956,326.183,339.357,318.818,1.85559,22,0,317.629
317.629,317.87,320.956,326.183,314.021,6.45902,23,0,306.564
322.523,315.569,318.217,299.874,317.545,4.34197,4,0,314.542
314.542,322.523,315.569,318.217,321.096,5.96962,5,0,326.223
326.223,314.542,322.523,315.569,320.844,5.89469,6,0,321.767
321.767,326.223,314.542,322.523,319.03,8.88356,7,0,309.1
309.1,321.767,326.223,314.542,316.578,6.63681,8,0,318.868
318.868,309.1,321.767,326.223,316.332,6.35604,9,0,321.029
321.029,318.868,309.1,321.767,327.124,12.4755,10,0,341.475
341.475,321.029,318.868,309.1,334.938,12.0528,11,0,342.309
342.309,341.475,321.029,318.868,342.871,1.74498,12,0,344.827
344.827,342.309,341.475,321.029,347.814,7.46124,13,0,356.306
356.306,344.827,342.309,341.475,354.621,9.06956,14,0,362.73
362.73,356.306,344.827,342.309,361.739,5.01162,15,0,366.181
366.181,362.73,356.306,344.827,363.482,2.41308,16,0,361.534
361.534,366.181,362.73,356.306,365.486,3.65388,17,0,368.742
368.742,361.534,366.181,362.73,364.165,3.97856,18,0,362.219
362.219,368.742,361.534,366.181,362.461,6.16351,19,0,356.422
356.422,362.219,368.742,361.534,362.971,6.9551,20,0,370.271
370.271,356.422,362.219,368.742,366.131,8.4387,21,0,371.701
371.701,370.271,356.422,362.219,367.226,6.55206,22,0,359.705
359.705,371.701,370.271,356.422,370.828,10.713,23,0,381.078
159.029,152.411,132.306,124.188,160.458,8.84902,4,0,169.935
169.935,159.029,152.411,132.306,166.235,6.24109,5,0,169.74
169.74,169.935,159.029,152.411,166.504,5.77467,6,0,159.837
159.837,169.74,169.935,159.029,160.158,9.42637,7,0,150.896
150.896,159.837,169.74,169.935,156.778,5.09539,8,0,159.6
159.6,150.896,159.837,169.74,159.343,8.32152,9,0,167.533
167.533,159.6,150.896,159.837,165.884,5.64283,10,0,170.519
170.519,167.533,159.6,150.896,171.414,4.3978,11,0,176.191
176.191,170.519,167.533,159.6,179.858,11.6155,12,0,192.865
192.865,176.191,170.519,167.533,188.631,10.9552,13,0,196.838
196.838,192.865,176.191,170.519,198.075,5.92686,14,0,204.523
204.523,196.838,192.865,176.191,206.58,10.9174,15,0,218.38
218.38,204.523,196.838,192.865,213.072,7.47554,16,0,216.314
216.314,218.38,204.523,196.838,219.16,3.30619,17,0,222.786
222.786,216.314,218.38,204.523,220.691,3.79229,18,0,222.974
222.974,222.786,216.314,218.38,219.129,6.49758,19,0,211.627
211.627,222.974,222.786,216.314,217.599,5.69685,20,0,218.197
218.197,211.627,222.974,222.786,222.338,13.2753,21,0,237.19
237.19,218.197,211.627,222.974,226.04,9.91942,22,0,222.732
222.732,237.19,218.197,211.627,227.899,8.06359,23,0,223.774
388.357,375.945,344.748,367.142,376.708,11.2876,4,0,365.821
365.821,388.357,375.945,344.748,373.8,12.6264,5,0,367.222
367.222,365.821,388.357,375.945,363.547,5.19846,6,0,357.599
357.599,367.222,365.821,388.357,358.217,8.71238,7,0,349.83
349.83,357.599,367.222,365.821,366.618,22.6842,8,0,392.424
392.424,349.83,357.599,367.222,382.562,29.0833,9,0,405.432
405.432,392.424,349.83,357.599,403.218,9.87485,10,0,411.798
411.798,405.432,392.424,349.83,406.096,5.40038,11,0,401.059
401.059,411.798,405.432,392.424,413.516,13.3981,12,0,427.69
427.69,401.059,411.798,405.432,416.729,13.9256,13,0,421.437
421.437,427.69,401.059,411.798,430.319,10.4472,14,0,441.829
441.829,421.437,427.69,401.059,431.135,10.2325,15,0,430.141
430.141,441.829,421.437,427.69,434.294,6.53675,16,0,430.913
430.913,430.141,441.829,421.437,429.753,1.39463,17,0,428.206
428.206,430.913,430.141,441.829,434.398,8.48923,18,0,444.075
444.075,428.206,430.913,430.141,430.366,12.767,19,0,418.816
418.816,444.075,428.206,430.913,421.552,21.2869,20,0,401.766
401.766,418.816,444.075,428.206,411.578,8.81221,21,0,414.153
414.153,401.766,418.816,444.075,407.504,6.24361,22,0,406.594
406.594,414.153,401.766,418.816,410.988,3.92667,23,0,412.218
185.485,198.519,175.619,191.337,187.917,9.61988,4,0,179.746
179.746,185.485,198.519,175.619,184.025,3.76746,5,0,186.843
186.843,179.746,185.485,198.519,183.164,3.55598,6,0,182.903
182.903,186.843,179.746,185.485,180.449,7.9108,7,0,171.603
171.603,182.903,186.843,179.746,178.11,5.84188,8,0,179.826
179.826,171.603,182.903,186.843,170.604,9.75998,9,0,160.382
160.382,179.826,171.603,182.903,169.409,9.79575,10,0,168.019
168.019,160.382,179.826,171.603,165.69,4.60765,11,0,168.667
168.667,168.019,160.382,179.826,170.946,4.51947,12,0,176.151
176.151,168.667,168.019,160.382,175.584,6.65073,13,0,181.932
181.932,176.151,168.667,168.019,177.264,4.22289,14,0,173.71
173.71,181.932,176.151,168.667,181.121,7.04139,15,0,187.722
187.722,173.71,181.932,176.151,180.602,7.00905,16,0,180.375
180.375,187.722,173.71,181.932,176.286,13.9377,17,0,160.761
160.761,180.375,187.722,173.71,165.428,13.2448,18,0,155.148
155.148,160.761,180.375,187.722,160.516,5.24947,19,0,165.639
165.639,155.148,160.761,180.375,160.261,5.25019,20,0,159.996
159.996,165.639,155.148,160.761,161.505,3.62361,21,0,158.879
158.879,159.996,165.639,155.148,159.504,0.570353,22,0,159.638
159.638,158.879,159.996,165.639,160.751,2.61361,23,0,163.737
397.123,407.2,412.63,396.14,404.196,6.14883,4,0,408.266
408.266,397.123,407.2,412.63,407.964,10.6927,5,0,418.502
418.502,408.266,397.123,407.2,416.626,7.5977,6,0,423.11
423.11,418.502,408.266,397.123,422.775,4.11467,7,0,426.711
426.711,423.11,418.502,408.266,427.792,5.30544,8,0,433.555
433.555,426.711,423.11,418.502,431.927,4.62181,9,0,435.514
435.514,433.555,426.711,423.11,440.652,10.6422,10,0,452.889
452.889,435.514,433.555,426.711,445.156,8.84352,11,0,447.066
447.066,452.889,435.514,433.555,451.457,3.87928,12,0,454.418
454.418,447.066,452.889,435.514,458.491,13.9163,13,0,473.989
473.989,454.418,447.066,452.889,464.753,9.83211,14,0,465.853
465.853,473.989,454.418,447.066,475.862,11.0639,15,0,487.742
487.742,465.853,473.989,454.418,481.267,13.4058,16,0,490.207
490.207,487.742,465.853,473.989,489.808,1.89804,17,0,491.475
491.475,490.207,487.742,465.853,496.483,9.79253,18,0,507.766
507.766,491.475,490.207,487.742,497.243,9.12744,19,0,492.488
492.488,507.766,491.475,490.207,505.824,12.478,20,0,517.216
517.216,492.488,507.766,491.475,504.466,12.3822,21,0,503.692
503.692,517.216,492.488,507.766,507.558,8.41957,22,0,501.766
501.766,503.692,517.216,492.488,508.66,10.3174,23,0,520.521
142.235,136.821,129.029,107.845,137.823,4.00606,4,0,134.414
134.414,142.235,136.821,129.029,137.973,3.95794,5,0,137.271
137.271,134.414,142.235,136.821,125.771,17.5032,6,0,105.627
105.627,137.271,134.414,142.235,118.446,16.6549,7,0,112.44
112.44,105.627,137.271,134.414,107.433,4.39179,8,0,104.233
104.233,112.44,105.627,137.271,109.41,4.50508,9,0,111.556
111.556,104.233,112.44,105.627,108.334,3.74003,10,0,109.214
109.214,111.556,104.233,112.44,113.219,5.04711,11,0,118.888
118.888,109.214,111.556,104.233,123.895,17.7226,12,0,143.582
143.582,118.888,109.214,111.556,132.648,12.5871,13,0,135.474
135.474,143.582,118.888,109.214,141.877,5.74313,14,0,146.574
146.574,135.474,143.582,118.888,142.213,5.91941,15,0,144.589
144.589,146.574,135.474,143.582,145.883,1.12144,16,0,146.487
146.487,144.589,146.574,135.474,144.397,2.19253,17,0,142.114
142.114,146.487,144.589,146.574,142.854,3.32437,18,0,139.963
139.963,142.114,146.487,144.589,149.741,15.1114,19,0,167.146
167.146,139.963,142.114,146.487,158.099,15.7062,20,0,167.188
167.188,167.146,139.963,142.114,163.417,6.49405,21,0,155.919
155.919,167.188,167.146,139.963,161.483,5.63578,22,0,161.342
161.342,155.919,167.188,167.146,157.037,3.8689,23,0,153.85
392.463,384.059,382.365,380.499,380.376,14.2899,4,0,364.604
364.604,392.463,384.059,382.365,380.823,14.4828,5,0,385.403
385.403,364.604,392.463,384.059,380.882,14.5537,6,0,392.639
392.639,385.403,364.604,392.463,392.69,7.31357,7,0,400.03
400.03,392.639,385.403,364.604,401.463,9.62183,8,0,411.722
411.722,400.03,392.639,385.403,407.317,6.35706,9,0,410.201
410.201,411.722,400.03,392.639,407.292,6.40112,10,0,399.953
399.953,410.201,411.722,400.03,406.854,5.97789,11,0,410.409
410.409,399.953,410.201,411.722,415.529,18.6698,12,0,436.224
436.224,410.409,399.953,410.201,425.725,13.5645,13,0,430.541
430.541,436.224,410.409,399.953,441.992,15.1803,14,0,459.211
459.211,430.541,436.224,410.409,444.625,14.3415,15,0,444.124
444.124,459.211,430.541,436.224,449.67,8.29875,16,0,445.676
445.676,444.124,459.211,430.541,446.479,2.84313,17,0,449.637
449.637,445.676,444.124,459.211,441.685,10.5313,18,0,429.742
429.742,449.637,445.676,444.124,430.682,18.5038,19,0,412.666
412.666,429.742,449.637,445.676,418.835,9.47273,20,0,414.097
414.097,412.666,429.742,449.637,413.242,0.755318,21,0,412.963
412.963,414.097,412.666,429.742,410.754,4.8418,22,0,405.201
405.201,412.963,414.097,412.666,413.03,7.86296,23,0,420.927
102.129,100.882,108.136,96.9455,106.388,8.4803,4,0,116.154
116.154,102.129,100.882,108.136,105.02,10.0064,5,0,96.7777
96.7777,116.154,102.129,100.882,97.3564,18.515,6,0,79.1375
79.1375,96.7777,116.154,102.129,86.7779,9.05372,7,0,84.4185
84.4185,79.1375,96.7777,116.154,80.2969,3.68143,8,0,77.3348
77.3348,84.4185,79.1375,96.7777,73.33,13.5426,9,0,58.2367
58.2367,77.3348,84.4185,79.1375,69.8241,10.1809,10,0,73.9009
73.9009,58.2367,77.3348,84.4185,71.9216,12.8104,11,0,83.6271
83.6271,73.9009,58.2367,77.3348,82.1023,7.55532,12,0,88.779
88.779,83.6271,73.9009,58.2367,90.4291,7.75976,13,0,98.8812
98.8812,88.779,83.6271,73.9009,91.9762,5.9853,14,0,88.2685
88.2685,98.8812,88.779,83.6271,96.9611,7.90934,15,0,103.734
103.734,88.2685,98.8812,88.779,95.8404,7.73759,16,0,95.519
95.519,103.734,88.2685,98.8812,95.3634,8.4492,17,0,86.8375
86.8375,95.519,103.734,88.2685,90.1388,4.69928,18,0,88.06
88.06,86.8375,95.519,103.734,86.0743,2.45775,19,0,83.3255
83.3255,88.06,86.8375,95.519,83.3306,4.72692,20,0,78.6062
78.6062,83.3255,88.06,86.8375,77.852,5.88701,21,0,71.6242
71.6242,78.6062,83.3255,88.06,70.6803,8.4375,22,0,61.8106
61.8106,71.6242,78.6062,83.3255,68.2075,5.54417,23,0,71.1876
262.354,246.917,234.242,227.653,256.681,8.49238,4,0,260.77
260.77,262.354,246.917,234.242,262.317,1.52775,5,0,263.825
263.825,260.77,262.354,246.917,263.208,2.19484,6,0,265.028
265.028,263.825,260.77,262.354,261.362,5.34233,7,0,255.232
255.232,265.028,263.825,260.77,261.633,5.54642,8,0,264.638
264.638,255.232,265.028,263.825,261.651,5.56305,9,0,265.082
265.082,264.638,255.232,265.028,262.981,3.26216,10,0,259.223
259.223,265.082,264.638,255.232,271.7,16.7949,11,0,290.796
290.796,259.223,265.082,264.638,279.073,17.2848,12,0,287.201
287.201,290.796,259.223,265.082,289.304,1.87379,13,0,289.916
289.916,287.201,290.796,259.223,294.023,9.56203,14,0,304.953
304.953,289.916,287.201,290.796,302.355,11.3644,15,0,312.195
312.195,304.953,289.916,287.201,313.797,9.74486,16,0,324.244
324.244,312.195,304.953,289.916,319.477,6.40633,17,0,321.993
321.993,324.244,312.195,304.953,322.097,2.09756,18,0,320.053
320.053,321.993,324.244,312.195,322.771,3.18026,19,0,326.269
326.269,320.053,321.993,324.244,323.57,3.18761,20,0,324.387
324.387,326.269,320.053,321.993,326.105,1.64245,21,0,327.66
327.66,324.387,326.269,320.053,329.169,5.68868,22,0,335.46
335.46,327.66,324.387,326.269,336.796,9.87153,23,0,347.267
403.889,407.534,399.819,383.486,403.738,3.87371,4,0,399.791
399.791,403.889,407.534,399.819,403.512,3.54851,5,0,406.858
406.858,399.791,403.889,407.534,401.077,5.25698,6,0,396.582
396.582,406.858,399.791,403.889,400.688,5.43967,7,0,398.624
398.624,396.582,406.858,399.791,400.305,4.78884,8,0,405.707
405.707,398.624,396.582,406.858,399.738,5.49742,9,0,394.883
394.883,405.707,398.624,396.582,403.538,7.8003,10,0,410.024
410.024,394.883,405.707,398.624,406.828,10.7106,11,0,415.576
415.576,410.024,394.883,405.707,412.017,3.08979,12,0,410.45
410.45,415.576,410.024,394.883,419.946,12.2782,13,0,433.811
433.811,410.45,415.576,410.024,427.483,14.912,14,0,438.187
438.187,433.811,410.45,415.576,436.549,2.38583,15,0,437.648
437.648,438.187,433.811,410.45,436.032,3.27693,16,0,432.261
432.261,437.648,438.187,433.811,433.526,3.65748,17,0,430.669
430.669,432.261,437.648,438.187,431.333,0.828011,18,0,431.07
431.07,430.669,432.261,437.648,433.094,3.85752,19,0,437.542
437.542,431.07,430.669,432.261,431.117,6.40159,20,0,424.739
424.739,437.542,431.07,430.669,433.231,7.35431,21,0,437.411
437.411,424.739,437.542,431.07,430.12,6.54831,22,0,428.211
428.211,437.411,424.739,437.542,436.237,7.50891,23,0,443.09
236.53,230.954,228.056,219.411,233.188,2.94844,4,0,232.081
232.081,236.53,230.954,228.056,237.205,5.49363,5,0,243.005
243.005,232.081,236.53,230.954,233.186,9.31667,6,0,224.471
224.471,243.005,232.081,236.53,233.802,9.26806,7,0,233.93
233.93,224.471,243.005,232.081,225.393,8.11439,8,0,217.78
217.78,233.93,224.471,243.005,224.833,8.26645,9,0,222.791
222.791,217.78,233.93,224.471,219.411,2.92761,10,0,217.662
217.662,222.791,217.78,233.93,225.19,8.97212,11,0,235.118
235.118,217.662,222.791,217.78,234.125,15.9886,12,0,249.593
249.593,235.118,217.662,222.791,242.893,7.2969,13,0,243.967
