avle_plus_normalized,ndvi_mean_t2,loss_area_ha_log,delta_ndvi_mean,delta_ndvi_std,temporal_factor_mean,label_id,label_name
0.593682,0.256721,4.11105,0.424821,0.0807294,0.354422,2,assisted_regeneration
0.782624,0.750476,3.20729,0.512391,0.169671,0.324474,3,critical_afforestation
0.795115,0.39691,2.79109,0.077237,0.27737,0.616851,3,critical_afforestation
0.946027,0.732723,3.75714,0.504805,0.176795,0.00813467,3,critical_afforestation
0.253383,0.886402,2.68957,0.0953391,0.151383,0.455741,0,monitoring_only
0.590076,0.418965,3.34377,0.400669,0.152729,0.092886,0,monitoring_only
0.0950492,0.372593,2.51687,0.658151,0.0134747,0.0289798,0,monitoring_only
0.616166,0.236074,2.86729,0.117211,0.186241,0.107338,2,assisted_regeneration
0.171291,0.480281,3.18578,0.321756,0.153943,0.378059,0,monitoring_only
0.564951,0.623215,3.27807,0.504885,0.217797,0.84617,2,assisted_regeneration
0.57243,0.350229,3.84796,0.518099,0.0747206,0.389974,2,assisted_regeneration
0.465985,0.488532,3.97798,0.130477,0.126815,0.62754,0,monitoring_only
0.522632,0.529658,3.41801,0.266182,0.238197,0.795763,0,monitoring_only
0.763923,0.32019,3.80355,0.0135763,0.134884,0.519772,2,assisted_regeneration
0.799245,0.118809,3.87615,0.636895,0.281944,0.551849,3,critical_afforestation
0.492153,0.272499,2.55512,0.650655,0.157761,0.58064,2,assisted_regeneration
0.599593,0.74252,3.28991,0.426684,0.19708,0.0964419,0,monitoring_only
0.931236,0.32245,3.74316,0.782301,0.0315752,0.981851,3,critical_afforestation
0.119734,0.111058,2.10472,0.0881996,0.127337,0.468859,0,monitoring_only
0.117104,0.439959,4.65974,0.510845,0.0851193,0.0139779,0,monitoring_only
0.087709,0.645977,1.66909,0.160616,0.0330265,0.466569,1,targeted_replanting
0.657863,0.701928,4.66347,0.278976,0.237785,0.0855711,0,monitoring_only
0.418608,0.431119,4.18423,0.0355596,0.257975,0.850744,0,monitoring_only
0.774321,0.557487,2.54757,0.110583,0.251056,0.165376,3,critical_afforestation
0.671231,0.696407,3.63896,0.292204,0.0950087,0.564966,0,monitoring_only
0.333638,0.811393,0.0953102,0.456747,0.0232495,0.219791,1,targeted_replanting
0.898367,0.611919,3.12424,0.38894,0.169743,0.175544,3,critical_afforestation
0.762532,0.65269,3.95017,0.781311,0.277044,0.923322,0,monitoring_only
0.270535,0.17894,3.96483,0.639695,0.148243,0.751895,0,monitoring_only
0.364192,0.43636,4.5996,0.0422091,0.212196,0.112961,0,monitoring_only
0.31444,0.811167,3.50064,0.0217907,0.22062,0.308225,0,monitoring_only
0.157612,0.228576,4.08368,0.725421,0.145458,0.44679,0,monitoring_only
0.147783,0.347968,4.91507,0.422103,0.199702,0.0456031,0,monitoring_only
0.936127,0.642371,4.29342,0.789005,0.24687,0.365004,3,critical_afforestation
0.437904,0.821659,1.28169,0.0307507,0.038515,0.880079,1,targeted_replanting
0.38332,0.147232,4.3886,0.735117,0.0860803,0.897462,2,assisted_regeneration
0.729686,0.796394,2.74013,0.535604,0.177941,0.383185,3,critical_afforestation
0.552993,0.276258,2.44537,0.382371,0.162497,0.935068,2,assisted_regeneration
0.93614,0.788685,4.47922,0.214718,0.129472,0.30066,3,critical_afforestation
0.780302,0.811388,3.12764,0.408266,0.110185,0.43481,3,critical_afforestation
0.47937,0.720386,3.6461,0.55853,0.228231,0.739384,2,assisted_regeneration
0.376359,0.839053,3.6611,0.179171,0.213529,0.862053,0,monitoring_only
0.986632,0.868926,2.31936,0.663465,0.0680529,0.0788204,3,critical_afforestation
0.71776,0.840149,3.65749,0.680974,0.265673,0.219626,2,assisted_regeneration
0.951195,0.510503,3.79275,0.511789,0.291273,0.338522,3,critical_afforestation
0.118479,0.470941,4.56217,0.411482,0.150592,0.402863,0,monitoring_only
0.850534,0.184165,4.23146,0.72444,0.224726,0.886742,3,critical_afforestation
0.637074,0.272873,1.11956,0.288827,0.210426,0.33999,0,monitoring_only
0.121922,0.621892,4.16178,0.496907,0.0273999,0.962273,0,monitoring_only
0.588258,0.201873,4.0625,0.35656,0.23916,0.0739647,2,assisted_regeneration
0.686096,0.853904,4.05718,0.250475,0.0705513,0.81652,3,critical_afforestation
0.0123027,0.281637,4.40993,0.741153,0.0551612,0.537566,0,monitoring_only
0.454318,0.170345,3.14974,0.203601,0.00463556,0.665489,2,assisted_regeneration
0.8254,0.288196,3.47088,0.50948,0.0824824,0.372488,2,assisted_regeneration
0.295359,0.139129,3.7593,0.222076,0.105754,0.186627,0,monitoring_only
0.458548,0.232872,4.2398,0.483021,0.116921,0.128883,3,critical_afforestation
0.442314,0.570147,4.17297,0.607636,0.152797,0.140104,2,assisted_regeneration
0.301927,0.331331,2.6748,0.361454,0.148145,0.730127,0,monitoring_only
0.918442,0.740928,3.31708,0.347384,0.115496,0.307696,3,critical_afforestation
0.781294,0.423787,4.59368,0.393874,0.184327,0.388083,0,monitoring_only
0.110588,0.671172,4.15058,0.428567,0.253475,0.720776,0,monitoring_only
0.997035,0.666635,2.89534,0.40894,0.017115,0.306253,3,critical_afforestation
0.8792,0.208623,3.69977,0.127662,0.145879,0.838072,3,critical_afforestation
0.283908,0.145265,2.6506,0.478372,0.00606786,0.387439,2,assisted_regeneration
0.836897,0.773595,3.66157,0.608079,0.147075,0.53929,0,monitoring_only
0.10642,0.660681,3.25319,0.585777,0.0155677,0.105978,0,monitoring_only
0.999105,0.239985,3.63486,0.52941,0.0777855,0.0461317,3,critical_afforestation
0.665685,0.643993,4.50718,0.315483,0.0907629,0.850528,3,critical_afforestation
0.650125,0.363574,1.33186,0.426473,0.121474,0.420835,3,critical_afforestation
0.0904407,0.145403,3.63785,0.630822,0.297169,0.48284,0,monitoring_only
0.897033,0.28301,3.10703,0.111012,0.223244,0.018688,3,critical_afforestation
0.0289995,0.704644,3.7307,0.384127,0.255915,0.330213,0,monitoring_only
0.240828,0.412582,4.65117,0.373324,0.273811,0.788308,0,monitoring_only
0.143022,0.53589,2.64587,0.505827,0.0872813,0.693568,0,monitoring_only
0.776768,0.209234,4.48694,0.577279,0.0213673,0.165101,2,assisted_regeneration
0.198204,0.174128,3.23381,0.174186,0.0727271,0.196344,0,monitoring_only
0.910638,0.291402,0.80458,0.148155,0.283733,0.643911,3,critical_afforestation
0.656269,0.47803,5.07356,0.121602,0.219351,0.406254,0,monitoring_only
0.0361627,0.777593,4.67313,0.510494,0.180689,0.0407291,0,monitoring_only
0.00542983,0.710713,4.41874,0.477978,0.2924,0.774032,0,monitoring_only
0.0516579,0.228052,5.10987,0.143129,0.129692,0.302786,0,monitoring_only
0.605925,0.157177,4.14888,0.479357,0.241657,0.0172691,2,assisted_regeneration
0.801482,0.280406,2.62847,0.627188,0.156928,0.132067,3,critical_afforestation
0.238553,0.781863,4.80774,0.119413,0.250386,0.649011,0,monitoring_only
0.849409,0.512678,3.25657,0.165782,0.258143,0.262755,3,critical_afforestation
0.0572319,0.745522,3.46844,0.176791,0.0336849,0.553212,0,monitoring_only
0.800964,0.395666,3.30857,0.530801,0.127548,0.38307,2,assisted_regeneration
0.927795,0.572354,3.85077,0.716652,0.106916,0.484613,3,critical_afforestation
0.772108,0.575786,1.08696,0.0422977,0.195382,0.951608,3,critical_afforestation
0.698121,0.601382,3.07613,0.687253,0.120459,0.137107,2,assisted_regeneration
0.83798,0.476121,4.34697,0.330354,0.228811,0.0319201,3,critical_afforestation
0.0401513,0.291392,3.39091,0.666569,0.115046,0.609299,0,monitoring_only
0.201782,0.442788,4.41768,0.665855,0.10921,0.159484,0,monitoring_only
0.124924,0.879807,3.27848,0.515777,0.0790923,0.480783,0,monitoring_only
0.504531,0.31769,3.33459,0.194263,0.14379,0.0444941,2,assisted_regeneration
0.745188,0.679863,3.54703,0.023358,0.187843,0.975047,0,monitoring_only
0.630012,0.855783,4.64676,0.135842,0.188395,0.83738,0,monitoring_only
0.851131,0.553005,1.18558,0.257122,0.144796,0.73996,3,critical_afforestation
0.155213,0.491469,2.29803,0.617042,0.263239,0.645831,0,monitoring_only
0.734621,0.19667,4.5347,0.570686,0.0708556,0.536901,3,critical_afforestation
0.193041,0.702614,5.43493,0.418622,0.0947035,0.929216,0,monitoring_only
0.270759,0.829193,3.24518,0.0258014,0.144603,0.649214,0,monitoring_only
0.709905,0.884548,4.71581,0.0940248,0.134981,0.926753,0,monitoring_only
0.980205,0.261326,1.85328,0.742438,0.181213,0.494087,3,critical_afforestation
0.611544,0.836044,1.92151,0.575179,0.0631457,0.704656,1,targeted_replanting
0.0545003,0.396214,3.23973,0.731543,0.0722781,0.052493,0,monitoring_only
0.616309,0.595322,3.5496,0.431971,0.194794,0.527639,0,monitoring_only
0.0423506,0.278921,4.66947,0.0442827,0.285339,0.799214,0,monitoring_only
0.884146,0.298712,5.02481,0.624919,0.221189,0.489696,3,critical_afforestation
0.709578,0.595167,1.00055,0.791774,0.212287,0.885546,3,critical_afforestation
0.173128,0.487866,2.47129,0.408465,0.129552,0.263077,0,monitoring_only
0.091721,0.871519,3.8547,0.0700149,0.0642019,0.749867,0,monitoring_only
0.183533,0.311571,2.13342,0.511388,0.201722,0.123416,2,assisted_regeneration
0.980027,0.802429,4.79212,0.605871,0.235022,0.188049,3,critical_afforestation
0.458561,0.46838,2.1497,0.664857,0.0853347,0.0163882,2,assisted_regeneration
0.784081,0.207643,3.28635,0.601309,0.0243529,0.983161,3,critical_afforestation
0.636408,0.291301,4.47483,0.78317,0.288372,0.849938,2,assisted_regeneration
0.572413,0.70456,3.07052,0.30678,0.272779,0.215181,0,monitoring_only
0.14513,0.761307,4.83354,0.592411,0.268027,0.27905,0,monitoring_only
0.946024,0.131651,5.45191,0.577547,0.109785,0.568338,3,critical_afforestation
0.301343,0.428024,3.29464,0.306372,0.140054,0.7865,0,monitoring_only
0.578017,0.495338,0.992608,0.713947,0.0711145,0.783692,2,assisted_regeneration
0.699776,0.592027,4.03435,0.190835,0.208429,0.210657,3,critical_afforestation
0.649233,0.620494,3.99162,0.542799,0.289172,0.821999,3,critical_afforestation
0.940594,0.764447,4.12813,0.325041,0.0394573,0.00347107,3,critical_afforestation
0.148439,0.318712,1.72603,0.223772,0.18359,0.345259,0,monitoring_only
0.508353,0.189543,4.9277,0.0908027,0.145627,0.565892,0,monitoring_only
0.404034,0.249189,1.75032,0.00601196,0.00791771,0.774675,2,assisted_regeneration
0.474169,0.849477,2.45333,0.178913,0.10531,0.734995,0,monitoring_only
0.119218,0.537346,3.14632,0.574844,0.25473,0.128765,0,monitoring_only
0.134095,0.275276,3.26141,0.376105,0.0800539,0.43535,0,monitoring_only
0.278076,0.728692,1.42992,0.611555,0.296358,0.832657,1,targeted_replanting
0.304705,0.569606,5.22546,0.776098,0.238075,0.796021,0,monitoring_only
0.427903,0.393862,3.16309,0.121709,0.0785036,0.207941,0,monitoring_only
0.610988,0.114642,4.11063,0.277405,0.0425801,0.0661445,3,critical_afforestation
0.634629,0.726229,2.84399,0.165167,0.0667758,0.0158572,3,critical_afforestation
0.411811,0.673953,3.56725,0.468518,0.239563,0.319629,2,assisted_regeneration
0.408783,0.309685,2.18664,0.612995,0.0734613,0.231501,2,assisted_regeneration
0.217629,0.312496,2.78731,0.171267,0.0935041,0.351756,0,monitoring_only
0.588306,0.31719,3.91663,0.639314,0.0373091,0.106142,3,critical_afforestation
0.317041,0.636336,2.04232,0.0312507,0.210164,0.413774,1,targeted_replanting
0.0360598,0.335342,2.75165,0.518827,0.141629,0.0197802,0,monitoring_only
0.4184,0.34829,2.83746,0.678062,0.221855,0.000111409,2,assisted_regeneration
0.474133,0.401295,3.95078,0.734297,0.10314,0.542249,2,assisted_regeneration
0.225593,0.884161,4.87445,0.284445,0.264306,0.828965,0,monitoring_only
0.572458,0.468079,3.40681,0.0859316,0.133206,0.0923728,0,monitoring_only
0.565772,0.4019,3.48751,0.400776,0.176105,0.269411,0,monitoring_only
0.702002,0.476018,1.40762,0.372434,0.143483,0.56165,0,monitoring_only
0.647949,0.675363,4.61578,0.500267,0.0120378,0.849088,2,assisted_regeneration
0.652433,0.806953,3.3604,0.464319,0.036848,0.383519,3,critical_afforestation
0.316214,0.892641,3.46628,0.159019,0.119447,0.862245,0,monitoring_only
0.787432,0.488851,3.3577,0.0364295,0.00530912,0.0966321,0,monitoring_only
0.549144,0.468114,3.99951,0.776285,0.294869,0.638465,3,critical_afforestation
0.431418,0.364249,4.69634,0.329762,0.213442,0.526961,2,assisted_regeneration
0.626013,0.723274,3.6583,0.45987,0.213728,0.691179,2,assisted_regeneration
0.360657,0.624469,3.93541,0.0294097,0.0189228,0.135312,0,monitoring_only
0.512739,0.390692,4.97847,0.139083,0.222597,0.7229,0,monitoring_only
0.736706,0.514833,2.26856,0.393861,0.105923,0.0198638,3,critical_afforestation
0.886403,0.264657,2.12399,0.362241,0.195056,0.408436,3,critical_afforestation
0.921057,0.655195,2.2912,0.197987,0.160062,0.356246,3,critical_afforestation
0.503633,0.301699,4.79366,0.64213,0.118135,0.551074,2,assisted_regeneration
0.520275,0.379637,3.5197,0.72547,0.294341,0.658134,2,assisted_regeneration
0.79987,0.154495,0.0960154,0.232573,0.241308,0.67432,2,assisted_regeneration
0.314451,0.275896,2.78854,0.552634,0.126351,0.459809,0,monitoring_only
0.837382,0.255906,3.99636,0.128208,0.266393,0.654344,2,assisted_regeneration
0.494142,0.688245,4.14181,0.0833137,0.112852,0.583011,0,monitoring_only
0.115857,0.655574,3.97078,0.143178,0.0442419,0.464333,0,monitoring_only
0.0720591,0.530515,4.94515,0.118479,0.0526009,0.368994,0,monitoring_only
0.841993,0.409645,2.97614,0.390955,0.149305,0.987204,3,critical_afforestation
0.0555679,0.81153,5.32751,0.167523,0.0693218,0.307821,0,monitoring_only
0.280611,0.807267,3.76207,0.20489,0.0886651,0.731954,0,monitoring_only
0.33413,0.582268,2.78912,0.178418,0.140906,0.771964,0,monitoring_only
0.172994,0.626358,3.70511,0.513853,0.0206942,0.287422,0,monitoring_only
0.313893,0.737161,3.43204,0.737649,0.164714,0.982794,0,monitoring_only
0.742693,0.67822,2.78681,0.221998,0.119221,0.340247,0,monitoring_only
0.0146828,0.279921,5.33046,0.195603,0.105699,0.211268,0,monitoring_only
0.827173,0.502689,1.85805,0.0990763,0.0520215,0.987425,3,critical_afforestation
0.856548,0.221509,3.19517,0.78798,0.281915,0.631096,2,assisted_regeneration
0.372262,0.747505,4.37604,0.659139,0.01938,0.736496,2,assisted_regeneration
0.153613,0.622862,3.17356,0.292362,0.233206,0.893092,0,monitoring_only
0.60084,0.883273,1.63918,0.0174776,0.229186,0.309027,1,targeted_replanting
0.119673,0.209208,4.48106,0.423445,0.228314,0.740939,0,monitoring_only
0.364919,0.508118,3.44883,0.155376,0.108733,0.2674,0,monitoring_only
0.958429,0.679208,4.44977,0.011194,0.238778,0.163448,3,critical_afforestation
0.995464,0.793874,3.18256,0.313813,0.176713,0.00678964,3,critical_afforestation
0.772105,0.782718,3.89294,0.529069,0.0556798,0.300835,0,monitoring_only
0.310962,0.2616,3.54214,0.62825,0.171999,0.999812,0,monitoring_only
0.687665,0.885857,3.30795,0.20675,0.124913,0.669365,3,critical_afforestation
0.705406,0.885074,4.03626,0.387182,0.190456,0.876153,3,critical_afforestation
0.387842,0.875247,4.59327,0.582259,0.196096,0.126457,2,assisted_regeneration
0.640889,0.59089,4.36376,0.791679,0.178118,0.236182,2,assisted_regeneration
0.0107276,0.765548,2.6201,0.73724,0.199425,0.341275,0,monitoring_only
0.209058,0.160827,3.34524,0.250935,0.0606773,0.666612,0,monitoring_only
0.525088,0.304368,3.62165,0.330097,0.191371,0.179085,2,assisted_regeneration
0.163751,0.173597,2.76502,0.742266,0.215961,0.32716,0,monitoring_only
0.165907,0.504449,1.64642,0.450659,0.25968,0.794186,1,targeted_replanting
0.836304,0.871784,3.90324,0.00884321,0.270894,0.781422,3,critical_afforestation
0.989133,0.619337,5.12555,0.573204,0.295553,0.183138,3,critical_afforestation
0.555969,0.469002,3.81668,0.370674,0.155672,0.305716,0,monitoring_only
0.83907,0.734269,4.17908,0.608267,0.22353,0.305019,0,monitoring_only
0.990322,0.540269,2.73063,0.731168,0.272554,0.322963,3,critical_afforestation
0.141596,0.466118,5.015,0.296515,0.290412,0.517139,0,monitoring_only
0.448246,0.603463,4.80787,0.371813,0.161096,0.597195,0,monitoring_only
0.392573,0.509441,0.907805,0.351571,0.122257,0.494614,1,targeted_replanting
0.0800493,0.613236,0.831109,0.308856,0.0806643,0.00764021,1,targeted_replanting
0.75533,0.74211,3.23508,0.386411,0.203106,0.148871,0,monitoring_only
0.433779,0.469935,3.06408,0.497328,0.0963606,0.0620896,2,assisted_regeneration
0.469327,0.432017,3.45932,0.00662001,0.204844,0.0731569,0,monitoring_only
0.150673,0.546932,2.39995,0.693566,0.228237,0.83179,0,monitoring_only
0.180927,0.823803,2.3241,0.696527,0.236555,0.405805,1,targeted_replanting
0.907104,0.438386,3.15442,0.147661,0.19853,0.109014,3,critical_afforestation
0.0446491,0.7782,4.06838,0.0953766,0.0883043,0.961833,0,monitoring_only
0.232852,0.59373,4.89558,0.566548,0.00592082,0.350264,0,monitoring_only
0.292059,0.109918,4.51127,0.76177,0.0113429,0.671582,0,monitoring_only
0.490198,0.480962,2.64983,0.118855,0.0859772,0.661086,0,monitoring_only
0.586445,0.268428,4.32225,0.656798,0.0361595,0.0998287,2,assisted_regeneration
0.49329,0.220293,1.64431,0.760145,0.0620377,0.834335,2,assisted_regeneration
0.0841153,0.28755,1.97548,0.655707,0.0384255,0.773573,0,monitoring_only
0.243667,0.669935,4.0986,0.440016,0.0152883,0.725099,0,monitoring_only
0.843588,0.601906,4.25825,0.73739,0.291685,0.593132,3,critical_afforestation
0.637589,0.529482,3.85655,0.0101888,0.0974626,0.724167,3,critical_afforestation
0.649149,0.496215,4.87139,0.68997,0.150154,0.60787,2,assisted_regeneration
0.670203,0.411342,4.9697,0.554377,0.0979261,0.109817,3,critical_afforestation
0.762903,0.809254,2.46998,0.311614,0.119098,0.489846,3,critical_afforestation
0.0581085,0.845963,3.25863,0.688491,0.00575611,0.562762,0,monitoring_only
0.366608,0.71155,4.12494,0.589976,0.268714,0.917864,2,assisted_regeneration
0.539527,0.33058,3.97101,0.636969,0.110617,0.866029,2,assisted_regeneration
0.338456,0.831091,3.48769,0.22808,0.203541,0.474267,0,monitoring_only
0.844479,0.755308,4.09749,0.460318,0.126907,0.545884,3,critical_afforestation
0.482572,0.199221,2.86274,0.287083,0.135127,0.746707,2,assisted_regeneration
0.768628,0.373342,3.74789,0.524472,0.139958,0.83735,2,assisted_regeneration
0.852015,0.362085,3.93481,0.59197,0.0328941,0.553333,2,assisted_regeneration
0.504791,0.684037,3.48939,0.517391,0.190199,0.0795363,2,assisted_regeneration
0.909552,0.519119,5.23173,0.703115,0.143921,0.315115,3,critical_afforestation
0.587124,0.313508,5.87415,0.102597,0.115103,0.981659,2,assisted_regeneration
0.850274,0.284636,1.47988,0.441811,0.24239,0.701518,3,critical_afforestation
0.340591,0.466004,1.53082,0.429261,0.0673041,0.631175,0,monitoring_only
0.498817,0.632766,2.24251,0.599091,0.0679926,0.0269774,1,targeted_replanting
0.531411,0.506981,3.66524,0.386967,0.275305,0.135949,0,monitoring_only
0.10498,0.308827,2.12377,0.203056,0.0269705,0.714113,0,monitoring_only
0.398553,0.595988,1.56842,0.203207,0.285829,0.600977,1,targeted_replanting
0.917338,0.89913,1.41364,0.267916,0.206805,0.762808,3,critical_afforestation
0.630832,0.241335,3.9242,0.332067,0.222467,0.0180526,2,assisted_regeneration
0.177507,0.52272,4.13918,0.548055,0.0160285,0.503901,0,monitoring_only
0.338856,0.400525,4.04752,0.336026,0.295293,0.760654,0,monitoring_only
0.191603,0.274733,4.97455,0.176025,0.134474,0.382698,0,monitoring_only
0.0248231,0.800394,4.31339,0.108881,0.0190145,0.878821,0,monitoring_only
0.92746,0.866216,4.13596,0.563534,0.172353,0.0168516,3,critical_afforestation
0.448207,0.380157,5.07996,0.0891426,0.111788,0.804363,0,monitoring_only
0.307535,0.377832,4.56102,0.237429,0.20739,0.890058,2,assisted_regeneration
0.598477,0.17341,0.0953102,0.170068,0.0610411,0.0472506,2,assisted_regeneration
0.00731446,0.594203,3.42888,0.0674064,0.00413713,0.533212,0,monitoring_only
0.278022,0.121236,4.82512,0.707605,0.0185545,0.31854,0,monitoring_only
0.703033,0.496968,2.67435,0.0574798,0.119797,0.320387,3,critical_afforestation
0.63377,0.222252,2.51291,0.18938,0.0603313,0.258451,3,critical_afforestation
0.981806,0.637855,4.19435,0.136326,0.248741,0.275579,3,critical_afforestation
0.620358,0.843128,4.59131,0.682261,0.0547285,0.064954,2,assisted_regeneration
0.477506,0.171026,3.43165,0.716183,0.039313,0.0378341,2,assisted_regeneration
0.761433,0.722192,4.27588,0.443215,0.0783894,0.419909,3,critical_afforestation
0.903328,0.764454,3.06668,0.560712,0.266753,0.736844,0,monitoring_only
